"","x","y","celltypes"
"2590",-366.103638341962,-445.287260817061,"Forebrain/Midbrain/Hindbrain"
"2591",-339.870046053233,-520.297687776321,"Forebrain/Midbrain/Hindbrain"
"2592",-365.811931718594,-469.282059694062,"Forebrain/Midbrain/Hindbrain"
"2593",-340.285167025122,-513.593913807768,"Forebrain/Midbrain/Hindbrain"
"2594",-476.468405563448,-436.433247762281,"Forebrain/Midbrain/Hindbrain"
"2595",-475.168256634383,-363.671941037791,"Forebrain/Midbrain/Hindbrain"
"2596",-366.561407259854,-454.738841483302,"Forebrain/Midbrain/Hindbrain"
"2597",-338.507017349863,-365.742227476983,"Gut tube"
"2598",-360.743774645368,-538.094121118918,"Forebrain/Midbrain/Hindbrain"
"2599",-334.447017319818,-530.348450269842,"Forebrain/Midbrain/Hindbrain"
"2600",-363.698255595165,-435.215207834541,"Spinal cord"
"2601",-358.416012754271,-474.167526245924,"Forebrain/Midbrain/Hindbrain"
"2602",-336.056894011047,-462.084751902783,"Forebrain/Midbrain/Hindbrain"
"2603",-358.573171823556,-454.843594329728,"Forebrain/Midbrain/Hindbrain"
"2604",-357.998128061158,-443.981610710402,"Forebrain/Midbrain/Hindbrain"
"2605",-333.914593236017,-505.182137953888,"Forebrain/Midbrain/Hindbrain"
"2606",-355.659361202551,-363.777540249217,"Cranial mesoderm"
"2607",-331.255967271224,-519.899926181646,"Forebrain/Midbrain/Hindbrain"
"2608",-354.13877505836,-348.002118496823,"Gut tube"
"2609",-329.97422117389,-371.817998117959,"Gut tube"
"2610",-356.869100646465,-462.948304895545,"Forebrain/Midbrain/Hindbrain"
"2611",-332.477164585209,-488.558223753898,"Forebrain/Midbrain/Hindbrain"
"2612",-331.278000104522,-497.247418841533,"Forebrain/Midbrain/Hindbrain"
"2613",-475.003901632684,-355.137268905005,"Spinal cord"
"2614",-475.254868867079,-416.136275901221,"Forebrain/Midbrain/Hindbrain"
"2615",-353.872671574098,-543.909395296257,"Forebrain/Midbrain/Hindbrain"
"2616",-352.180126256213,-476.419466192523,"Forebrain/Midbrain/Hindbrain"
"2617",-329.133882721935,-482.784352969336,"Forebrain/Midbrain/Hindbrain"
"2618",-330.36956574683,-467.049592557276,"Forebrain/Midbrain/Hindbrain"
"2619",-350.818679589706,-445.788974644755,"Forebrain/Midbrain/Hindbrain"
"2620",-329.290450248062,-475.755919054401,"Forebrain/Midbrain/Hindbrain"
"2621",-348.108116092114,-463.617819857594,"Forebrain/Midbrain/Hindbrain"
"2622",-328.466020579636,-363.200183120233,"Gut tube"
"2623",-348.073185620715,-481.975021743459,"Forebrain/Midbrain/Hindbrain"
"2624",-328.047384094875,-378.649628347209,"Gut tube"
"2625",-348.629371512676,-454.998363001503,"Forebrain/Midbrain/Hindbrain"
"2626",-325.348084587798,-494.351024270048,"Forebrain/Midbrain/Hindbrain"
"2627",-345.804819970501,-536.378207554109,"Forebrain/Midbrain/Hindbrain"
"2628",-348.028433918415,-365.790702134272,"Gut tube"
"2629",-324.940303398208,-544.070891263784,"Forebrain/Midbrain/Hindbrain"
"2630",-343.643085802527,-361.104981737998,"Gut tube"
"2631",-324.842997044866,-535.949274033391,"Forebrain/Midbrain/Hindbrain"
"2632",-475.995806412123,-345.956401350808,"Spinal cord"
"2633",-475.084966976165,-404.186754330537,"Forebrain/Midbrain/Hindbrain"
"2634",-325.633193024971,-528.435516787123,"Forebrain/Midbrain/Hindbrain"
"2635",-344.896655679131,-442.903965406971,"Forebrain/Midbrain/Hindbrain"
"2636",-323.34180589282,-504.640248233577,"Forebrain/Midbrain/Hindbrain"
"2637",-342.878204490144,-374.164488277033,"Gut tube"
"2638",-326.114146114237,-512.730405634325,"Forebrain/Midbrain/Hindbrain"
"2639",-343.759224129024,-352.44571640483,"Gut tube"
"2640",-322.815609335422,-366.724506170834,"Gut tube"
"2641",-343.096604314176,-489.518226546934,"Forebrain/Midbrain/Hindbrain"
"2642",-321.071182744486,-523.402906827831,"Forebrain/Midbrain/Hindbrain"
"2643",-342.728973513703,-468.051074202333,"Forebrain/Midbrain/Hindbrain"
"2644",-322.325519823687,-514.968992079156,"Forebrain/Midbrain/Hindbrain"
"2645",-342.817507005676,-450.064705060385,"Forebrain/Midbrain/Hindbrain"
"2646",-320.01409189163,-376.769959499024,"Gut tube"
"2647",-336.614348832996,-478.326414617522,"Forebrain/Midbrain/Hindbrain"
"2648",-314.12914014731,-536.607762900518,"Forebrain/Midbrain/Hindbrain"
"2649",-339.848662986418,-457.35936047055,"Forebrain/Midbrain/Hindbrain"
"2650",-316.140409823826,-550.62185220854,"Forebrain/Midbrain/Hindbrain"
"2651",-337.961735410991,-379.805221420709,"Gut tube"
"2652",-316.671933723371,-529.256053925131,"Forebrain/Midbrain/Hindbrain"
"2653",-481.205028975638,-522.762621764559,"Forebrain/Midbrain/Hindbrain"
"2654",-480.546513130693,-520.600993790143,"Forebrain/Midbrain/Hindbrain"
"2655",-476.038772538623,-448.24220721233,"Forebrain/Midbrain/Hindbrain"
"2656",-474.22374936287,-453.060325834119,"Forebrain/Midbrain/Hindbrain"
"2657",-339.101948338528,-367.460506708797,"Gut tube"
"2658",-317.367516818317,-510.012959118975,"Low quality"
"2659",-336.492053829089,-492.674183445501,"Forebrain/Midbrain/Hindbrain"
"2660",-314.129078689185,-516.925287116848,"Forebrain/Midbrain/Hindbrain"
"2661",-337.5098055229,-357.459757100684,"Gut tube"
"2662",-312.693066536254,-368.290587981873,"Gut tube"
"2663",-337.382041149184,-470.606904076184,"Forebrain/Midbrain/Hindbrain"
"2664",-312.543198187175,-379.347352965851,"Gut tube"
"2665",-338.68329560308,-445.476645417917,"Forebrain/Midbrain/Hindbrain"
"2666",-311.654507256649,-545.742250426604,"Forebrain/Midbrain/Hindbrain"
"2667",-335.812246452357,-539.850492169722,"Forebrain/Midbrain/Hindbrain"
"2668",-305.721385489145,-384.813613955967,"Gut tube"
"2669",-305.169972633346,-371.425265092484,"Gut tube"
"2670",-336.568036383069,-401.577605859987,"Cranial mesoderm"
"2671",-303.906859501235,-521.894820620381,"Forebrain/Midbrain/Hindbrain"
"2672",-335.537740483462,-509.125910550568,"Forebrain/Midbrain/Hindbrain"
"2673",-305.999053543739,-553.942424458531,"Forebrain/Midbrain/Hindbrain"
"2674",-333.22365252387,-440.718621236728,"Cranial mesoderm"
"2675",-305.478949868993,-540.7950590975,"Forebrain/Midbrain/Hindbrain"
"2676",-475.133313106024,-366.465226699908,"Forebrain/Midbrain/Hindbrain"
"2677",-472.434959177381,-446.475756493358,"Forebrain/Midbrain/Hindbrain"
"2678",-331.062392703877,-498.01953975114,"Forebrain/Midbrain/Hindbrain"
"2679",-304.933884524957,-545.980528366536,"Forebrain/Midbrain/Hindbrain"
"2680",-333.771743851529,-452.143216070805,"Forebrain/Midbrain/Hindbrain"
"2681",-303.690800089047,-532.845933665548,"Forebrain/Midbrain/Hindbrain"
"2682",-332.340449292553,-463.557760804831,"Forebrain/Midbrain/Hindbrain"
"2683",-300.815756282163,-560.710614867386,"Forebrain/Midbrain/Hindbrain"
"2684",-330.582492399857,-386.626099438618,"Gut tube"
"2685",-298.699839324604,-380.207718288925,"Gut tube"
"2686",-332.667140293367,-370.983939874289,"Gut tube"
"2687",-298.685227498246,-549.431958749836,"Forebrain/Midbrain/Hindbrain"
"2688",-300.129887742571,-388.849438652804,"Low quality"
"2689",-331.29100015816,-362.261123236887,"Gut tube"
"2690",-294.7013902153,-369.670560130651,"Gut tube"
"2691",-331.497341742656,-505.36718415074,"Forebrain/Midbrain/Hindbrain"
"2692",-297.274967534773,-540.503514847696,"Forebrain/Midbrain/Hindbrain"
"2693",-330.729072368293,-519.281555450018,"Forebrain/Midbrain/Hindbrain"
"2694",-296.374805514352,-530.494002345172,"Forebrain/Midbrain/Hindbrain"
"2695",-330.777232099048,-350.46904741461,"Gut tube"
"2696",-294.223361812843,-388.428066444241,"Gut tube"
"2697",-476.392031783992,-503.054031914166,"Forebrain/Midbrain/Hindbrain"
"2698",-469.612445974468,-377.671859896988,"Forebrain/Midbrain/Hindbrain"
"2699",-329.387329011003,-538.440413397085,"Forebrain/Midbrain/Hindbrain"
"2700",-293.281323746155,-555.825377928723,"Forebrain/Midbrain/Hindbrain"
"2701",-328.945881533056,-377.970089917982,"Gut tube"
"2702",-292.249967259984,-563.049430199227,"Forebrain/Midbrain/Hindbrain"
"2703",-325.485528516044,-511.76446848172,"Forebrain/Midbrain/Hindbrain"
"2704",-289.316588066119,-533.011993660716,"Forebrain/Midbrain/Hindbrain"
"2705",-326.081349869974,-357.099241559651,"Gut tube"
"2706",-289.220950699561,-546.859226319825,"Forebrain/Midbrain/Hindbrain"
"2707",-327.159930421299,-482.292391224009,"Forebrain/Midbrain/Hindbrain"
"2708",-289.435836016184,-377.442324149244,"Gut tube"
"2709",-327.013613615335,-529.089476944652,"Forebrain/Midbrain/Hindbrain"
"2710",-323.930260771519,-455.413055119901,"Cranial mesoderm"
"2711",-287.722037658652,-383.883481702028,"Gut tube"
"2712",-326.485019415726,-473.988044187076,"Forebrain/Midbrain/Hindbrain"
"2713",-283.687174449399,-389.269563492916,"Gut tube"
"2714",-284.805851167408,-560.502376084315,"Forebrain/Midbrain/Hindbrain"
"2715",-326.042469887438,-341.093829628395,"Gut tube"
"2716",-285.014322709317,-365.434186550044,"Gut tube"
"2717",-471.306501439715,-404.837368839755,"Forebrain/Midbrain/Hindbrain"
"2718",-473.539447185645,-341.624522507761,"Forebrain/Midbrain/Hindbrain"
"2719",-322.425390737225,-544.674669228464,"Forebrain/Midbrain/Hindbrain"
"2720",-281.825492232817,-377.210905842603,"Gut tube"
"2721",-325.737276495171,-504.958879610249,"Forebrain/Midbrain/Hindbrain"
"2722",-283.911639365743,-542.045061327748,"Forebrain/Midbrain/Hindbrain"
"2723",-322.505239158668,-494.08670479715,"Forebrain/Midbrain/Hindbrain"
"2724",-278.641292524277,-558.597618878392,"Forebrain/Midbrain/Hindbrain"
"2725",-324.080137523721,-371.970951223449,"Gut tube"
"2726",-282.294447809543,-532.179693658045,"Forebrain/Midbrain/Hindbrain"
"2727",-323.495638509707,-391.465057272226,"Gut tube"
"2728",-277.75660536844,-549.54132502974,"Forebrain/Midbrain/Hindbrain"
"2729",-321.437628555156,-466.644982654179,"Cranial mesoderm"
"2730",-277.467503181435,-371.68916902895,"Gut tube"
"2731",-321.868227067704,-363.63007304939,"Gut tube"
"2732",-277.481376283321,-538.118184071285,"Forebrain/Midbrain/Hindbrain"
"2733",-321.134450616245,-519.427632579183,"Forebrain/Midbrain/Hindbrain"
"2734",-275.487626849008,-387.384433111669,"Gut tube"
"2735",-318.837049086534,-530.78443017355,"Forebrain/Midbrain/Hindbrain"
"2736",-274.97111259056,-366.479934785043,"Gut tube"
"2737",-319.410820415521,-383.725399401174,"Gut tube"
"2738",-274.327091201748,-543.838436741384,"Low quality"
"2739",-475.399129164959,-341.3587617903,"Forebrain/Midbrain/Hindbrain"
"2740",-472.307907357413,-506.869599287224,"Forebrain/Midbrain/Hindbrain"
"2741",-318.337520254466,-539.759023507345,"Definitive endoderm"
"2742",-315.808379858438,-506.751306263579,"Forebrain/Midbrain/Hindbrain"
"2743",-315.616900469194,-374.423887357468,"Gut tube"
"2744",-313.964166822076,-362.8076502307,"Gut tube"
"2745",-313.977483573632,-515.76338571318,"Definitive endoderm"
"2746",-312.253048941066,-391.01065901177,"Gut tube"
"2747",-310.065756124083,-542.981037498927,"Forebrain/Midbrain/Hindbrain"
"2748",-312.957100584664,-529.999155622564,"Low quality"
"2749",-473.233600631417,-481.295645579576,"Forebrain/Midbrain/Hindbrain"
"2750",-312.210072301475,-381.810992180223,"Gut tube"
"2751",-310.27085726503,-522.73819123496,"Forebrain/Midbrain/Hindbrain"
"2752",-307.173520067738,-447.605941818376,"Cranial mesoderm"
"2753",-309.525808825414,-369.493074737534,"Gut tube"
"2754",-307.511679403437,-535.48369556761,"Forebrain/Midbrain/Hindbrain"
"2755",-305.522313178161,-558.350239582098,"Forebrain/Midbrain/Hindbrain"
"2756",-304.985147521944,-530.103980112425,"Forebrain/Midbrain/Hindbrain"
"2757",-302.042376559868,-402.526329427992,"Cranial mesoderm"
"2758",-305.526227035158,-384.000696407368,"Gut tube"
"2759",-306.033162152065,-376.382899643197,"Gut tube"
"2760",-473.547197641733,-519.819109664139,"Forebrain/Midbrain/Hindbrain"
"2761",-472.964299079416,-393.434562320839,"Forebrain/Midbrain/Hindbrain"
"2762",-301.584385252767,-520.458806038533,"Forebrain/Midbrain/Hindbrain"
"2763",-299.397852358037,-548.21255804327,"Forebrain/Midbrain/Hindbrain"
"2764",-305.602787556801,-391.899661236049,"Low quality"
"2765",-302.171622248409,-363.81768584469,"Gut tube"
"2766",-299.403863309591,-374.676318754423,"Gut tube"
"2767",-299.537236693903,-453.994758427828,"Cranial mesoderm"
"2768",-297.266173517242,-533.770495823456,"Forebrain/Midbrain/Hindbrain"
"2769",-299.798015487661,-394.042843328202,"Gut tube"
"2770",-297.748963116763,-560.244619430794,"Forebrain/Midbrain/Hindbrain"
"2771",-473.763154518631,-461.077781614578,"Forebrain/Midbrain/Hindbrain"
"2772",-472.589831239076,-347.707715237539,"Forebrain/Midbrain/Hindbrain"
"2773",-297.660011821739,-385.655722176573,"Gut tube"
"2774",-297.537009308913,-432.284861570391,"Cranial mesoderm"
"2775",-292.033419367419,-515.721863186024,"Cranial mesoderm"
"2776",-291.980936049735,-370.090462897684,"Gut tube"
"2777",-291.641616203093,-563.440900960086,"Definitive endoderm"
"2778",-291.801741720061,-392.653992236897,"Gut tube"
"2779",-292.983726572542,-361.799758701465,"Gut tube"
"2780",-292.870132233181,-538.58005602183,"Forebrain/Midbrain/Hindbrain"
"2781",-473.759080659474,-441.341744093203,"Forebrain/Midbrain/Hindbrain"
"2782",-471.09216619105,-524.322364140892,"Forebrain/Midbrain/Hindbrain"
"2783",-290.534841052968,-554.353193653519,"Forebrain/Midbrain/Hindbrain"
"2784",-290.399561424918,-380.983074792321,"Low quality"
"2785",-287.827022311347,-532.383128777884,"Forebrain/Midbrain/Hindbrain"
"2786",-287.545159528564,-545.412197778403,"Forebrain/Midbrain/Hindbrain"
"2787",-283.391076437198,-363.575105973163,"Gut tube"
"2788",-281.2152248776,-510.346962779511,"Cranial mesoderm"
"2789",-283.377982574687,-388.244574076855,"Forebrain/Midbrain/Hindbrain"
"2790",-280.973446237452,-374.610066533776,"Cranial mesoderm"
"2791",-283.131214340195,-562.925054467728,"Forebrain/Midbrain/Hindbrain"
"2792",-473.462224373505,-538.606691507774,"Forebrain/Midbrain/Hindbrain"
"2793",-471.358592469165,-440.227657875127,"Forebrain/Midbrain/Hindbrain"
"2794",-284.454299426449,-557.983322218397,"Forebrain/Midbrain/Hindbrain"
"2795",-279.452786966389,-547.188868373798,"Forebrain/Midbrain/Hindbrain"
"2796",-281.935989164956,-527.037849275618,"Forebrain/Midbrain/Hindbrain"
"2797",-278.033101134634,-425.528435716495,"Cranial mesoderm"
"2798",-279.260028473276,-536.029270025488,"Forebrain/Midbrain/Hindbrain"
"2799",-276.49177809661,-559.820190936293,"Forebrain/Midbrain/Hindbrain"
"2800",-276.279579061334,-518.999542567121,"Cranial mesoderm"
"2801",-276.248496172041,-387.611409233049,"Gut tube"
"2802",-275.498879099727,-530.505176863642,"Cranial mesoderm"
"2803",-478.363357965162,-512.499689318238,"Forebrain/Midbrain/Hindbrain"
"2804",-478.400494977113,-512.946080401455,"Forebrain/Midbrain/Hindbrain"
"2805",-473.520731698119,-379.418476921427,"Forebrain/Midbrain/Hindbrain"
"2806",-472.605370335844,-411.283272381498,"Forebrain/Midbrain/Hindbrain"
"2807",-275.157569699039,-368.265350708787,"Cranial mesoderm"
"2808",-470.709121539799,-349.829069142944,"Forebrain/Midbrain/Hindbrain"
"2809",-471.487988293182,-368.929614174059,"Forebrain/Midbrain/Hindbrain"
"2810",-469.666368153126,-527.273228476388,"Forebrain/Midbrain/Hindbrain"
"2811",-470.106120957885,-451.034845897214,"Forebrain/Midbrain/Hindbrain"
"2812",-473.184395114116,-425.523983759016,"Forebrain/Midbrain/Hindbrain"
"2813",-470.695185186204,-396.550206137476,"Forebrain/Midbrain/Hindbrain"
"2814",-472.189343865872,-355.149380406299,"Forebrain/Midbrain/Hindbrain"
"2815",-472.170419031456,-371.730970253287,"Forebrain/Midbrain/Hindbrain"
"2816",-470.777275053674,-516.356308202102,"Forebrain/Midbrain/Hindbrain"
"2817",-472.512476266588,-419.391638731509,"Forebrain/Midbrain/Hindbrain"
"2818",-471.696565620313,-420.539333759185,"Forebrain/Midbrain/Hindbrain"
"2819",-470.724366185961,-430.681305263527,"Forebrain/Midbrain/Hindbrain"
"2820",-470.222333709948,-490.015440763116,"Forebrain/Midbrain/Hindbrain"
"2821",-469.5414316033,-500.966114820375,"Forebrain/Midbrain/Hindbrain"
"2822",-469.948416214129,-432.50765457622,"Forebrain/Midbrain/Hindbrain"
"2823",-469.335532562275,-547.793005747828,"Forebrain/Midbrain/Hindbrain"
"2824",-469.019362353287,-498.706377078057,"Forebrain/Midbrain/Hindbrain"
"2825",-480.685031572478,-505.53292758879,"Forebrain/Midbrain/Hindbrain"
"2826",-479.243155258569,-503.719146237938,"Forebrain/Midbrain/Hindbrain"
"2827",-468.374857957913,-414.097000888388,"Forebrain/Midbrain/Hindbrain"
"2828",-469.845601610082,-475.001435521552,"Forebrain/Midbrain/Hindbrain"
"2829",-467.43100885986,-385.513556841974,"Forebrain/Midbrain/Hindbrain"
"2830",-469.393504421316,-385.440433862073,"Forebrain/Midbrain/Hindbrain"
"2831",-466.31908930993,-514.712614241217,"Forebrain/Midbrain/Hindbrain"
"2832",-470.120245395734,-466.843635537055,"Forebrain/Midbrain/Hindbrain"
"2833",-466.618235070842,-490.86147889509,"Forebrain/Midbrain/Hindbrain"
"2834",-469.588305031967,-459.126034329474,"Forebrain/Midbrain/Hindbrain"
"2835",-468.040008609142,-443.826487753336,"Forebrain/Midbrain/Hindbrain"
"2836",-469.161967928801,-539.688244421384,"Forebrain/Midbrain/Hindbrain"
"2837",-468.872342608192,-341.77086441926,"Forebrain/Midbrain/Hindbrain"
"2838",-468.913571863903,-398.519396057525,"Forebrain/Midbrain/Hindbrain"
"2839",-468.07857400161,-541.810528243602,"Forebrain/Midbrain/Hindbrain"
"2840",-467.101284230972,-359.143755045797,"Forebrain/Midbrain/Hindbrain"
"2841",-465.844513422268,-469.939463696493,"Forebrain/Midbrain/Hindbrain"
"2842",-467.495049629542,-532.313428040975,"Forebrain/Midbrain/Hindbrain"
"2843",-465.194919096342,-534.762940184652,"Forebrain/Midbrain/Hindbrain"
"2844",-467.044447697928,-406.865973214615,"Forebrain/Midbrain/Hindbrain"
"2845",-467.476899788501,-462.634780966213,"Forebrain/Midbrain/Hindbrain"
"2846",-466.608936613868,-350.708531092577,"Forebrain/Midbrain/Hindbrain"
"2847",-480.747868218244,-498.586844521869,"Forebrain/Midbrain/Hindbrain"
"2848",-481.969815186353,-496.8364199151,"Forebrain/Midbrain/Hindbrain"
"2849",-466.152526470144,-437.80473763038,"Forebrain/Midbrain/Hindbrain"
"2850",-468.443902332994,-450.713418316843,"Forebrain/Midbrain/Hindbrain"
"2851",-466.29407313164,-376.649283210008,"Forebrain/Midbrain/Hindbrain"
"2852",-465.278327541688,-416.42216670873,"Forebrain/Midbrain/Hindbrain"
"2853",-465.923756423799,-426.507426997839,"Forebrain/Midbrain/Hindbrain"
"2854",-466.929960566913,-483.422137339259,"Forebrain/Midbrain/Hindbrain"
"2855",-464.154517209143,-367.622124370845,"Forebrain/Midbrain/Hindbrain"
"2856",-467.512461024716,-422.502069611246,"Forebrain/Midbrain/Hindbrain"
"2857",-467.293819396297,-457.113473730852,"Forebrain/Midbrain/Hindbrain"
"2858",-467.700806523786,-341.826388923315,"Forebrain/Midbrain/Hindbrain"
"2859",-465.85416122846,-357.340257749277,"Forebrain/Midbrain/Hindbrain"
"2860",-462.504840781179,-522.024563293195,"Forebrain/Midbrain/Hindbrain"
"2861",-463.878676168595,-482.345522554973,"Forebrain/Midbrain/Hindbrain"
"2862",-464.773996438,-388.172918466073,"Forebrain/Midbrain/Hindbrain"
"2863",-464.871663588841,-420.375468406188,"Forebrain/Midbrain/Hindbrain"
"2864",-465.420884625985,-366.754567836553,"Forebrain/Midbrain/Hindbrain"
"2865",-463.141248960019,-504.771768296695,"Forebrain/Midbrain/Hindbrain"
"2866",-462.871079499684,-399.52037215214,"Forebrain/Midbrain/Hindbrain"
"2867",-463.195403945715,-509.517068287377,"Forebrain/Midbrain/Hindbrain"
"2868",-482.246789151607,-488.557383267737,"Forebrain/Midbrain/Hindbrain"
"2869",-481.897273971739,-489.302760565126,"Forebrain/Midbrain/Hindbrain"
"2870",-461.509468017655,-391.487221261411,"Forebrain/Midbrain/Hindbrain"
"2871",-464.84977429871,-470.896444622045,"Forebrain/Midbrain/Hindbrain"
"2872",-461.821037763255,-342.709553652581,"Forebrain/Midbrain/Hindbrain"
"2873",-463.165908705052,-425.247124936173,"Forebrain/Midbrain/Hindbrain"
"2874",-463.110095998446,-448.467864491635,"Forebrain/Midbrain/Hindbrain"
"2875",-464.284396863039,-462.801967080847,"Forebrain/Midbrain/Hindbrain"
"2876",-460.619103272283,-525.702675131163,"Forebrain/Midbrain/Hindbrain"
"2877",-463.609651785738,-444.010599159105,"Forebrain/Midbrain/Hindbrain"
"2878",-461.830412572299,-350.493720492595,"Forebrain/Midbrain/Hindbrain"
"2879",-461.254265005947,-489.548332419579,"Spinal cord"
"2880",-460.143527897623,-431.746848357599,"Forebrain/Midbrain/Hindbrain"
"2881",-464.033714104624,-396.213782921157,"Forebrain/Midbrain/Hindbrain"
"2882",-460.022081655088,-407.401039132577,"Forebrain/Midbrain/Hindbrain"
"2883",-462.074192661774,-450.619882894602,"Forebrain/Midbrain/Hindbrain"
"2884",-462.54928896545,-544.829608672237,"Forebrain/Midbrain/Hindbrain"
"2885",-463.240994957564,-437.11595891191,"Forebrain/Midbrain/Hindbrain"
"2886",-461.455468836137,-461.174298797315,"Forebrain/Midbrain/Hindbrain"
"2887",-462.157072477979,-497.160778940434,"Forebrain/Midbrain/Hindbrain"
"2888",-458.393667875519,-362.989508038518,"Forebrain/Midbrain/Hindbrain"
"2889",-463.089897482618,-343.129099262966,"Forebrain/Midbrain/Hindbrain"
"2890",-482.027816055345,-473.511243186857,"Forebrain/Midbrain/Hindbrain"
"2891",-481.788428934975,-481.675952595273,"Forebrain/Midbrain/Hindbrain"
"2892",-458.615666830339,-413.656302649267,"Forebrain/Midbrain/Hindbrain"
"2893",-457.573875560415,-429.494546384852,"Forebrain/Midbrain/Hindbrain"
"2894",-458.990590107763,-372.101138140461,"Forebrain/Midbrain/Hindbrain"
"2895",-460.866103289347,-475.842589056889,"Forebrain/Midbrain/Hindbrain"
"2896",-458.800516736108,-441.354525712605,"Forebrain/Midbrain/Hindbrain"
"2897",-459.494065641708,-370.919585118796,"Forebrain/Midbrain/Hindbrain"
"2898",-457.90057921469,-498.529139448454,"Forebrain/Midbrain/Hindbrain"
"2899",-461.438258389864,-355.148886285584,"Forebrain/Midbrain/Hindbrain"
"2900",-459.247953796727,-473.035954838738,"Forebrain/Midbrain/Hindbrain"
"2901",-462.15327159815,-482.444773505602,"Forebrain/Midbrain/Hindbrain"
"2902",-458.874883012586,-424.540646841814,"Forebrain/Midbrain/Hindbrain"
"2903",-458.792232954548,-456.226645018305,"Forebrain/Midbrain/Hindbrain"
"2904",-458.826749684004,-378.80309298002,"Forebrain/Midbrain/Hindbrain"
"2905",-460.541658842867,-532.498943911253,"Forebrain/Midbrain/Hindbrain"
"2906",-459.77749992829,-454.769092488595,"Forebrain/Midbrain/Hindbrain"
"2907",-460.393546049791,-400.71237646796,"Forebrain/Midbrain/Hindbrain"
"2908",-457.014415471278,-536.930919219692,"Forebrain/Midbrain/Hindbrain"
"2909",-460.189350280444,-361.483505085906,"Forebrain/Midbrain/Hindbrain"
"2910",-456.090390845947,-493.65486613705,"Forebrain/Midbrain/Hindbrain"
"2911",-456.784782130117,-411.105328109505,"Forebrain/Midbrain/Hindbrain"
"2912",-268.709313591277,-560.332241218209,"Definitive endoderm"
"2913",-269.000633181986,-561.63148158885,"Forebrain/Midbrain/Hindbrain"
"2914",-272.338739520669,-427.961604517467,"Low quality"
"2915",-208.927442022916,-365.11384153576,"Gut tube"
"2916",-158.303926285248,-376.819590161461,"Low quality"
"2917",-208.868012264651,-536.141840096137,"Cranial mesoderm"
"2918",-156.85450224338,-361.408641533517,"Forebrain/Midbrain/Hindbrain"
"2919",-156.703444521229,-466.496754785613,"Forebrain/Midbrain/Hindbrain"
"2920",-209.351811505808,-356.912936277151,"Gut tube"
"2921",-155.457961326226,-441.354696037419,"Forebrain/Midbrain/Hindbrain"
"2922",-210.236630175901,-382.231752020012,"Cranial mesoderm"
"2923",-153.516294266245,-342.526050494187,"Surface ectoderm"
"2924",-207.900974135081,-474.383604796708,"Neural crest"
"2925",-155.322954452362,-419.164664132362,"Forebrain/Midbrain/Hindbrain"
"2926",-207.055358446259,-487.239049632461,"Cranial mesoderm"
"2927",-151.409666951575,-460.975576135856,"Forebrain/Midbrain/Hindbrain"
"2928",-204.829748723738,-401.691061526547,"Forebrain/Midbrain/Hindbrain"
"2929",-151.879955879524,-451.976705077966,"Forebrain/Midbrain/Hindbrain"
"2930",-206.209608600532,-450.31347976323,"Forebrain/Midbrain/Hindbrain"
"2931",-151.693689659799,-380.940554620204,"Forebrain/Midbrain/Hindbrain"
"2932",-200.43486410302,-428.882110739942,"Neural crest"
"2933",-151.599931100125,-401.44134671352,"Neural crest"
"2934",-267.39953853064,-425.108662511591,"Cranial mesoderm"
"2935",-267.671973082027,-375.996837069801,"Gut tube"
"2936",-203.72431304113,-418.919754886025,"Forebrain/Midbrain/Hindbrain"
"2937",-152.052080907704,-392.044109043468,"Forebrain/Midbrain/Hindbrain"
"2938",-205.052044991273,-375.052770128886,"Neural crest"
"2939",-152.116109939107,-427.653004302969,"Forebrain/Midbrain/Hindbrain"
"2940",-201.526905225,-385.716923635574,"Cranial mesoderm"
"2941",-151.711479379531,-371.269202860883,"Forebrain/Midbrain/Hindbrain"
"2942",-152.202515734649,-434.60329290301,"Forebrain/Midbrain/Hindbrain"
"2943",-202.595798488684,-440.72499578259,"Low quality"
"2944",-149.26847561358,-444.677180282765,"Forebrain/Midbrain/Hindbrain"
"2945",-150.794780301733,-410.905968039046,"Forebrain/Midbrain/Hindbrain"
"2946",-201.473798007102,-477.475150372155,"Cranial mesoderm"
"2947",-148.854076573437,-360.503823865545,"Forebrain/Midbrain/Hindbrain"
"2948",-198.277180422393,-529.124823165031,"Cranial mesoderm"
"2949",-148.342221140633,-419.234400816654,"Forebrain/Midbrain/Hindbrain"
"2950",-201.349554275826,-362.886498237642,"Gut tube"
"2951",-150.887639987731,-350.918817674895,"Low quality"
"2952",-196.897724829349,-516.604614814523,"Cranial mesoderm"
"2953",-147.247376854625,-455.549421828055,"Low quality"
"2954",-263.766097306823,-366.02990965662,"Gut tube"
"2955",-202.740851180971,-493.245780655333,"Cranial mesoderm"
"2956",-146.906268894762,-431.473058476118,"Forebrain/Midbrain/Hindbrain"
"2957",-199.444032488918,-471.041399950353,"Cranial mesoderm"
"2958",-147.824683271212,-350.292947616515,"Haematoendothelial progenitors"
"2959",-202.272645770595,-355.970725297107,"Gut tube"
"2960",-145.95361238167,-424.985040153396,"Forebrain/Midbrain/Hindbrain"
"2961",-198.745194923854,-485.909019378417,"Cranial mesoderm"
"2962",-145.929010755078,-406.26529310744,"Low quality"
"2963",-196.212613221327,-464.548255567825,"Cranial mesoderm"
