"","x","y","celltype"
"1663",1928.15709253773,1223.25799660757,"A"
"1664",847.26420417428,1367.06477589905,"B"
"1665",1688.19419154897,759.5972600393,"A"
"1666",1907.65470266342,1604.53030792996,"A"
"1667",572.947049513459,723.969298414886,"A"
"1668",1081.69879578054,914.527304470539,"B"
"1669",1162.75663580745,909.14396289736,"B"
"1670",512.573788873851,1494.63986698538,"A"
"1671",1756.16793660447,1981.63013206795,"A"
"1672",1764.60477523506,1893.55210540816,"A"
"1673",1974.66936940327,28.6716339178383,"A"
"1674",203.241802286357,1754.56804549322,"A"
"1675",1237.55000438541,1436.87270395458,"B"
"1676",1409.46753975004,795.32991303131,"B"
"1677",297.176861669868,1.37661304324865,"A"
"1678",1781.62118326873,1154.81976326555,"A"
"1679",325.340600218624,1316.13695202395,"A"
"1680",243.732939008623,1189.95107617229,"A"
"1681",1955.11371456087,1223.1662357226,"A"
"1682",1254.2205308564,842.182289808989,"C"
"1683",38.3988600224257,1646.16419933736,"A"
"1684",1658.32828916609,1795.1279124245,"A"
"1685",1997.754950542,333.010862581432,"A"
"1686",1736.19103245437,387.503384146839,"A"
"1687",793.82214974612,995.003866497427,"B"
"1688",1872.4835650064,1637.60661520064,"A"
"1689",649.545792024583,543.106575030833,"A"
"1690",1944.89512313157,1924.20679703355,"A"
"1691",1125.19690766931,122.337123844773,"A"
"1692",1158.65807561204,712.176036089659,"B"
"1693",1649.38070718199,1718.24555424973,"A"
"1694",396.88895503059,489.631308242679,"A"
"1695",1237.97927005216,381.086381617934,"A"
"1696",449.129229877144,696.207005064934,"A"
"1697",50.4474602639675,1071.8993647024,"A"
"1698",1513.01024947315,1648.69297342375,"A"
"1699",1276.31388930604,1453.99279007688,"A"
"1700",115.737826097757,1373.35158977658,"A"
"1701",1347.59562648833,846.612416673452,"B"
"1702",1383.08954145759,1810.32027443871,"A"
"1703",1490.45791942626,977.840359322727,"B"
"1704",248.123741243035,956.896311137825,"A"
"1705",302.34357342124,330.922294408083,"A"
"1706",354.861250612885,1263.62919248641,"A"
"1707",17.7389355376363,743.447831366211,"A"
"1708",1267.57728634402,1370.12469442561,"B"
"1709",745.501770172268,1002.87219276652,"B"
"1710",555.440098047256,1032.86584373564,"B"
"1711",345.017001498491,921.23467149213,"A"
"1712",407.422282733023,593.988519627601,"A"
"1713",443.741763476282,1305.61630055308,"A"
"1714",506.863009184599,1491.48916546255,"A"
"1715",340.195378754288,1774.63069930673,"A"
"1716",1843.35352806374,1671.54758097604,"A"
"1717",690.626916941255,1520.18268499523,"A"
"1718",170.218418352306,1746.91872904077,"A"
"1719",755.635610315949,770.810814574361,"B"
"1720",1086.68703911826,245.693639852107,"A"
"1721",1574.02185210958,1385.51723305136,"A"
"1722",640.627055428922,495.938261970878,"A"
"1723",1676.07703665271,540.589351672679,"A"
"1724",1996.94097042084,1927.15727817267,"A"
"1725",426.885984838009,677.177225239575,"A"
"1726",874.592982698232,1253.03891021758,"C"
"1727",757.459992542863,22.9660044424236,"A"
"1728",1931.15341709927,414.914057124406,"A"
"1729",1282.23300445825,634.515164420009,"B"
"1730",1612.27066768333,233.491228427738,"A"
"1731",1838.124377653,0.686944928020239,"A"
"1732",117.24489601329,1055.29233533889,"A"
"1733",955.285711213946,1619.95467264205,"A"
"1734",1393.76557664946,586.443616077304,"A"
"1735",89.3430188298225,273.461593780667,"A"
"1736",1513.70863383636,1740.72745954618,"A"
"1737",1183.34744963795,1737.20871889964,"A"
"1738",1020.28092602268,1570.02324564382,"A"
"1739",905.203532893211,1311.73125421628,"C"
"1740",50.9639321826398,684.761136770248,"A"
"1741",1923.68721868843,1695.87141554803,"A"
"1742",1975.25487933308,1763.18903872743,"A"
"1743",1268.71911622584,1650.67809494212,"A"
"1744",851.082693785429,1618.85687476024,"A"
"1745",533.251810353249,898.394598159939,"B"
"1746",161.138975992799,1560.65908772871,"A"
"1747",660.283126868308,1056.62743514404,"B"
"1748",1788.1002058275,1261.6003267467,"A"
"1749",613.350396975875,1591.29542950541,"A"
"1750",804.84768236056,1541.43130080774,"A"
"1751",1147.58279500529,555.856532882899,"C"
"1752",1193.97676875815,1376.85022363439,"B"
"1753",1140.03427512944,739.433197304606,"B"
"1754",436.142575927079,1157.34744351357,"A"
"1755",1640.25348890573,1155.87784489617,"A"
"1756",73.3115617185831,1832.5971388258,"A"
"1757",1251.16562983021,465.414528734982,"A"
"1758",866.957876365632,963.392904959619,"B"
"1759",713.85227702558,1899.66469537467,"A"
"1760",1547.33528010547,186.803552787751,"A"
"1761",346.90409572795,74.9306613579392,"A"
"1762",986.417946405709,1770.28475468978,"A"
"1763",1474.37781700864,1666.1734697409,"A"
"1764",1022.00204553083,995.764701161534,"B"
"1765",950.173832010478,1489.85411738977,"B"
"1766",1175.79988110811,829.253906849772,"B"
"1767",1145.07475867867,235.930134076625,"A"
"1768",1309.83548145741,1279.0209222585,"B"
"1769",1730.25111155584,514.219873584807,"A"
"1770",793.692751787603,1333.05457420647,"B"
"1771",1920.23231135681,954.433384817094,"A"
"1772",761.754510458559,1691.34195847437,"A"
"1773",340.176559984684,883.000758476555,"A"
"1774",463.209757115692,1981.7195404321,"A"
"1775",1899.84041871503,434.623091481626,"A"
"1776",167.016315273941,641.988257411867,"A"
"1777",386.088031809777,287.556346040219,"A"
"1778",149.390590377152,932.650623377413,"A"
"1779",1210.03201603889,1621.00060004741,"A"
"1780",431.685792747885,274.379775859416,"A"
"1781",1175.97452132031,1372.82323138788,"B"
"1782",457.795206457376,255.579182878137,"A"
"1783",781.850358471274,201.842985115945,"A"
"1784",695.811826735735,465.518006123602,"A"
"1785",1836.75880497321,1208.33219168708,"A"
"1786",224.078247323632,62.0986982248724,"A"
"1787",509.952287189662,412.425436545163,"A"
"1788",373.248139861971,725.80039780587,"A"
"1789",1491.08704598621,287.090894300491,"A"
"1790",1865.93756452203,1510.00738842413,"A"
"1791",989.423787686974,915.688318666071,"B"
"1792",1289.98736245558,371.276984922588,"A"
"1793",351.60517366603,440.16189686954,"A"
"1794",1205.98929235712,596.297771669924,"B"
"1795",1775.51533188671,1564.80320962146,"A"
"1796",980.418808758259,1956.87802601606,"A"
"1797",36.7671451531351,813.300350680947,"A"
"1798",358.781584538519,1908.7339877151,"A"
"1799",598.78227673471,1370.95034169033,"A"
"1800",553.928122390062,1546.35666590184,"A"
"1801",123.218848835677,93.0375158786774,"A"
"1802",710.642695426941,1497.7251784876,"A"
"1803",1154.07550800592,1873.2168963179,"A"
"1804",1070.06311696023,983.594028279185,"C"
"1805",1208.54566060007,707.661029417068,"B"
"1806",972.297956701368,1089.14859965444,"C"
"1807",263.253136072308,382.223966997117,"A"
"1808",1929.14009746164,1898.04653404281,"A"
"1809",1484.92315271869,1253.63815575838,"A"
"1810",733.67876932025,1051.6557879746,"C"
"1811",301.650589797646,942.831345833838,"A"
"1812",453.87934660539,1986.57970642671,"A"
"1813",1490.23361783475,1368.39090660214,"A"
"1814",101.184755563736,1717.51244459301,"A"
"1815",1187.98659369349,1039.59609894082,"C"
"1816",306.501296814531,907.075822819024,"A"
"1817",1525.56145004928,368.502058088779,"A"
"1818",1990.56212976575,230.98008800298,"A"
"1819",347.996221389621,1128.96877061576,"A"
"1820",1238.26164519414,361.250388901681,"A"
"1821",1075.96634794027,1628.69757320732,"A"
"1822",1636.51652447879,1595.50139587373,"A"
"1823",643.493814393878,1539.58773333579,"A"
"1824",1164.65387353674,1079.80956044048,"C"
"1825",141.864758916199,1037.9379321821,"A"
"1826",1141.288026236,396.142957732081,"A"
"1827",1121.35450122878,1839.30190606043,"A"
"1828",868.341878987849,833.846267778426,"B"
"1829",1923.89757046476,1051.13138025627,"A"
"1830",1422.54336876795,37.1859804727137,"A"
"1831",516.939064022154,796.934466343373,"A"
"1832",1851.35507537052,1175.2154272981,"A"
"1833",841.623326297849,670.584612991661,"B"
"1834",1632.60149117559,681.547175627202,"A"
"1835",1509.33009525761,518.234976101667,"A"
"1836",824.286608956754,584.563063457608,"B"
"1837",1028.83366402239,1278.26611557975,"C"
"1838",1084.56943696365,1451.09309535474,"B"
"1839",1948.04860837758,311.537989415228,"A"
"1840",147.275909781456,34.6246808767319,"A"
"1841",1539.00761064142,952.723500784487,"A"
"1842",1745.10981841013,1611.89202731475,"A"
"1843",1979.7311690636,1688.67992563173,"A"
"1844",1930.29528809711,1744.08216075972,"A"
"1845",1272.84263726324,1133.62650293857,"C"
"1846",130.778587888926,1852.81773749739,"A"
"1847",256.829509977251,109.070963226259,"A"
"1848",985.56956090033,927.12656641379,"B"
"1849",1326.48972049356,743.135227356106,"B"
"1850",378.757427446544,1084.6829880029,"A"
"1851",355.196786578745,362.189692445099,"A"
"1852",231.120651122183,877.712214365602,"A"
"1853",313.904800452292,1429.05112914741,"A"
"1854",1714.8216990754,1281.81704273447,"A"
"1855",849.7210633941,418.089334387332,"A"
"1856",1756.68334215879,147.495727986097,"A"
"1857",1649.65312788263,1685.32103672624,"A"
"1858",1957.63923367485,93.1178079918027,"A"
"1859",1269.08603170887,1087.57314877585,"C"
"1860",1383.04655207321,467.501144856215,"A"
"1861",1584.36667872593,56.5054742619395,"A"
"1862",68.3412910439074,1717.37081138417,"A"
"1863",1639.98736208305,1359.89295318723,"A"
"1864",1375.27232524008,800.758151337504,"C"
"1865",863.553783856332,1394.26657278091,"B"
"1866",487.751573789865,998.959114775062,"A"
"1867",16.2954060360789,160.551239736378,"A"
"1868",842.212286777794,1761.34277926758,"A"
"1869",1573.91381589696,1198.09435447678,"A"
"1870",1191.18424551561,131.592606659979,"A"
"1871",1969.92611745372,1962.59022783488,"A"
"1872",1056.08691181988,44.6566194295883,"A"
"1873",1046.55683552846,428.593302611262,"A"
"1874",1572.88960972801,326.659721322358,"A"
"1875",175.444818567485,1077.16803625226,"A"
"1876",512.223961297423,1816.26151036471,"A"
"1877",713.208240456879,694.223551079631,"B"
"1878",498.11091599986,1369.00225514546,"A"
"1879",350.03697546199,754.263292998075,"A"
"1880",1145.84416151047,13.5309607721865,"A"
"1881",966.786296572536,881.459297146648,"C"
"1882",1619.89793833345,81.3816930167377,"A"
"1883",1501.03046791628,753.006509505212,"A"
"1884",694.887595251203,950.59930998832,"C"
"1885",1613.74896857888,916.349758859724,"A"
"1886",503.52845620364,891.926420852542,"A"
"1887",1185.92710793018,436.926931142807,"A"
"1888",312.431466765702,1351.53743391857,"A"
"1889",350.319303106517,1881.88190758228,"A"
"1890",452.754601836205,198.368057608604,"A"
"1891",1583.9265040122,1891.09684480354,"A"
"1892",776.752959471196,1300.51323585212,"B"
"1893",1822.44406500831,1876.38547038659,"A"
"1894",243.694102391601,1586.03807771578,"A"
"1895",1975.67031392828,1516.21398655698,"A"
"1896",1510.57584118098,1368.9342122525,"A"
"1897",621.551667805761,592.948976438493,"A"
"1898",39.7307160310447,1814.36296505854,"A"
"1899",1364.56612264737,1477.46783867478,"A"
"1900",877.472133375704,629.766412544996,"B"
"1901",1767.40141073242,117.979016620666,"A"
"1902",148.48757116124,1848.92481798306,"A"
"1903",907.33911190182,1276.55446436256,"C"
"1904",1776.07254125178,352.585902437568,"A"
"1905",1400.31848335639,1299.84732810408,"A"
"1906",609.231222420931,341.307360678911,"A"
"1907",1169.78160478175,1602.59126592427,"A"
"1908",1740.90754007921,1126.86166726053,"A"
"1909",893.04711855948,1883.2652750425,"A"
"1910",674.74607937038,25.6658303551376,"A"
"1911",1133.81721731275,1358.81450539455,"B"
"1912",831.529963295907,1228.59705938026,"B"
"1913",1665.32132960856,1825.85747074336,"A"
"1914",307.415176182985,1196.42988732085,"A"
"1915",1317.2980863601,367.115571629256,"A"
"1916",2.05363798886538,274.972733110189,"A"
"1917",640.901857055724,667.300254106522,"C"
"1918",1900.26576118544,140.411510597914,"A"
"1919",25.1050191000104,1850.92086717486,"A"
"1920",158.181530889124,318.68514046073,"A"
"1921",426.576741039753,321.911334525794,"A"
"1922",1989.68651797622,1421.52824578807,"A"
"1923",984.07917516306,703.12548102811,"B"
"1924",1255.26823615655,241.774895228446,"A"
"1925",11.9226700626314,1768.60509859398,"A"
"1926",571.707997471094,698.235542979091,"A"
"1927",1972.96083439142,1422.85043885931,"A"
"1928",1515.38464985788,1231.62008542567,"A"
"1929",136.549981776625,716.213784646243,"A"
"1930",1621.52795726433,1316.27680873498,"A"
"1931",245.742814149708,380.471062846482,"A"
"1932",819.836721289903,1335.12447588146,"C"
"1933",1855.08729051799,17.1269234269857,"A"
"1934",1108.41647861525,1674.86423440278,"A"
"1935",28.5332286730409,541.921443771571,"A"
"1936",1934.73056238145,228.420055471361,"A"
"1937",1540.13106506318,79.3813867494464,"A"
"1938",159.904826432467,1423.52460836992,"A"
"1939",730.839696712792,1882.7073359862,"A"
"1940",960.853090509772,412.728417199105,"A"
"1941",1351.52138397098,1694.42948885262,"A"
"1942",1572.89450149983,957.963690627366,"A"
"1943",1620.11611461639,1530.84693755955,"A"
"1944",157.355007249862,1302.82301828265,"A"
"1945",337.828882038593,1855.98306683823,"A"
"1946",73.4655880369246,152.991421055049,"A"
"1947",480.284617748111,1430.11433957145,"A"
"1948",1824.3903638795,566.250720992684,"A"
"1949",2.72695953026414,1743.32520458847,"A"
"1950",454.600896220654,242.948481347412,"A"
"1951",336.525863502175,99.220565520227,"A"
"1952",299.525029957294,429.710290394723,"A"
"1953",1296.19432240725,432.729405350983,"A"
"1954",971.145098563284,975.502240471542,"B"
"1955",1386.48863881826,855.55138066411,"B"
"1956",579.33891331777,1652.00927015394,"A"
"1957",1957.34331943095,499.321659561247,"A"
"1958",576.252658851445,1689.58691740409,"A"
"1959",1051.52904242277,1041.84923507273,"B"
"1960",155.644539278001,492.247483227402,"A"
"1961",1357.10767051205,1731.0586059466,"A"
"1962",363.89943305403,714.373601134866,"A"
"1963",1059.60891023278,937.345161102712,"B"
"1964",1603.35765779018,119.684885255992,"A"
"1965",626.374391838908,140.214360784739,"A"
"1966",1382.54682347178,554.8125221394,"A"
"1967",1546.08904523775,658.998306374997,"A"
"1968",523.587265051901,1315.57457800955,"A"
"1969",1357.52030601725,239.431070629507,"A"
"1970",1984.2865918763,1346.09342971817,"A"
"1971",1102.97503974289,972.107416018844,"C"
"1972",1861.36894719675,859.553202055395,"A"
"1973",414.808689616621,12.1290287934244,"A"
"1974",459.918078966439,811.806329526007,"A"
"1975",967.973178718239,1740.64775090665,"A"
"1976",922.118787653744,1310.64776238054,"C"
"1977",1565.44271390885,627.189786173403,"A"
"1978",1.21053215116262,604.426100384444,"A"
"1979",1501.24676013365,1351.53375240043,"A"
"1980",1661.46487509832,1487.98160348088,"A"
"1981",629.342472646385,227.507792413235,"A"
"1982",1424.06632006168,1724.61472591385,"A"
"1983",503.423098474741,1982.97072341666,"A"
"1984",618.694996461272,291.793038137257,"A"
"1985",1391.9096942991,1052.73203272372,"B"
"1986",846.19129402563,343.308636453003,"A"
"1987",1705.78042604029,1012.37979670987,"A"
"1988",1068.79983330145,998.207211960107,"C"
"1989",1096.35503264144,56.9824571721256,"A"
"1990",1691.08795700595,823.968505486846,"A"
"1991",754.058159887791,512.264764402062,"A"
"1992",332.087357062846,48.3403415419161,"A"
"1993",378.496057353914,207.291045226157,"A"
"1994",1713.73563213274,337.831215467304,"A"
"1995",675.006469246,108.846724033356,"A"
"1996",1550.05647009239,455.70038119331,"A"
"1997",138.140404131263,1873.5191882588,"A"
"1998",481.898531317711,1851.72709170729,"A"
"1999",485.6036757119,1999.58868930116,"A"
"2000",774.225978180766,1924.01850875467,"A"
"2001",1743.61004214734,104.78238388896,"A"
"2002",1934.39409695566,1344.65976059437,"A"
"2003",1733.83254185319,1150.46329097822,"A"
"2004",875.43060304597,276.890790089965,"A"
"2005",383.875584229827,782.063311431557,"A"
"2006",164.588809013367,424.285592511296,"A"
"2007",1166.90327506512,853.441967628896,"B"
"2008",140.722990967333,526.447298470885,"A"
"2009",1055.32531160861,843.65048725158,"B"
"2010",944.576570764184,1729.5921635814,"A"
"2011",96.3827413506806,678.004217334092,"A"
"2012",1189.08161530271,116.390361450613,"A"
"2013",1582.5424301438,1123.38379397988,"A"
"2014",1197.73736735806,1111.56336637214,"B"
"2015",55.8318584226072,1150.85070719942,"A"
"2016",791.45326372236,1179.44241501391,"B"
"2017",212.487929034978,174.432558938861,"A"
"2018",48.2227760367095,928.586964029819,"A"
"2019",1681.79553560913,1230.22822383791,"A"
"2020",652.799851726741,1822.09218246862,"A"
"2021",588.595294393599,1354.28979061544,"A"
"2022",1645.79595951363,1799.19934598729,"A"
"2023",828.694849275053,1765.25524398312,"A"
"2024",20.3424459323287,678.656276781112,"A"
"2025",104.816777165979,440.946999937296,"A"
"2026",1460.74076276273,1551.3308532536,"A"
"2027",146.789893973619,856.659027282149,"A"
"2028",140.713253058493,813.175371848047,"A"
"2029",1274.34393437579,1276.10335173085,"C"
"2030",826.61174191162,1912.00743475929,"A"
"2031",861.435661558062,489.786673337221,"A"
"2032",160.49274103716,387.510719243437,"A"
"2033",554.233357310295,1710.56168852374,"A"
"2034",1588.14203785732,1628.40825505555,"A"
"2035",182.194931432605,276.346334256232,"A"
"2036",553.364355117083,1585.2589821443,"A"
"2037",272.510916460305,1654.11413926631,"A"
"2038",1326.9521901384,609.232296235859,"A"
"2039",1958.26004492119,1373.39728651568,"A"
"2040",423.622668720782,1487.49159788713,"A"
"2041",744.053968694061,56.244742590934,"A"
"2042",236.729433294386,1342.4601117149,"A"
"2043",1561.07229460031,190.475211013108,"A"
"2044",131.156427320093,1077.32054358348,"A"
"2045",1567.55018467084,545.1614507474,"A"
"2046",247.704423964024,1020.60891734436,"A"
"2047",1554.68334490433,957.390043418854,"A"
"2048",722.698145546019,1468.49160827696,"A"
"2049",1231.86002159491,1075.89947944507,"B"
"2050",1834.08545842394,1904.84700165689,"A"
"2051",210.440199822187,456.921844277531,"A"
"2052",1431.09158799052,532.198454253376,"A"
"2053",312.733110971749,702.045707497746,"A"
"2054",523.151442408562,1227.3020343855,"A"
"2055",1547.58273530751,1824.11708403379,"A"
"2056",1189.5181410946,539.39895844087,"B"
"2057",190.753433387727,1700.45715104789,"A"
"2058",316.935867536813,190.713516436517,"A"
"2059",1402.18142978847,634.303018916398,"A"
"2060",538.365452550352,654.158198274672,"A"
"2061",593.66012737155,1651.14585543051,"A"
"2062",1125.33058458939,1148.53692892939,"B"
"2063",690.353024750948,363.880046177655,"A"
"2064",1992.72662168369,360.67152954638,"A"
"2065",429.779256228358,1132.72117590532,"A"
"2066",1181.49439524859,414.436394348741,"A"
"2067",817.982094828039,1984.67887239531,"A"
"2068",1079.85785510391,1208.83767679334,"C"
"2069",1619.6137550287,1735.4321712628,"A"
"2070",21.3062865659595,1348.80742290989,"A"
"2071",1349.97911239043,1418.53215545416,"A"
"2072",1760.36310801283,355.953391175717,"A"
"2073",816.177531611174,42.4976209178567,"A"
"2074",1788.1042691879,1151.31549071521,"A"
"2075",1615.70262769237,678.022676613182,"A"
"2076",104.536845348775,1195.65244624391,"A"
"2077",1902.27893879637,1906.2107661739,"A"
"2078",997.880703303963,1246.14690616727,"C"
"2079",994.918367359787,1617.15098330751,"A"
"2080",402.444020844996,481.99380049482,"A"
"2081",1361.99463857338,572.974922135472,"A"
"2082",1094.60836742073,534.940432757139,"B"
"2083",1219.15548061952,847.553989384323,"B"
"2084",616.365992929786,1229.437103495,"B"
"2085",328.122329432517,1819.65409452096,"A"
"2086",1694.79945255443,1532.15797664598,"A"
"2087",354.141450021416,784.458626527339,"A"
"2088",1172.42145165801,440.469484310597,"A"
"2089",1945.11309918016,1206.87821647152,"A"
"2090",1068.1986277923,819.987789727747,"B"
"2091",1621.83250905946,915.339155588299,"A"
"2092",1301.81302223355,1721.76916571334,"A"
"2093",1541.96221427992,1788.49253850058,"A"
"2094",69.1166305914521,1877.78479605913,"A"
"2095",1117.32056224719,925.584977027029,"B"
"2096",240.174734033644,1706.28104358912,"A"
"2097",1372.59925622493,1574.95170366019,"A"
"2098",1828.25132226571,126.967911608517,"A"
"2099",1120.6995206885,1929.15612552315,"A"
"2100",1151.15208970383,1967.45528141037,"A"
"2101",1033.50031003356,1281.32719639689,"B"
"2102",1316.09716452658,1082.40968035534,"B"
"2103",1176.79316038266,1009.96109517291,"C"
"2104",159.849159885198,1438.91485361382,"A"
"2105",312.272506766021,1854.84901210293,"A"
"2106",1970.16273485497,321.175257209688,"A"
"2107",1983.65959478542,476.592120714486,"A"
"2108",589.512381237,1932.31811048463,"A"
"2109",1577.42492901161,1547.39394737408,"A"
"2110",1373.66213044152,1146.27904258668,"B"
"2111",801.653326954693,267.350331880152,"A"
"2112",793.682272080332,502.086193300784,"A"
"2113",1774.82788125053,242.906950879842,"A"
"2114",1644.15619103238,292.806164361537,"A"
"2115",530.490079429001,1226.21081816033,"A"
"2116",362.341748084873,272.205295041203,"A"
"2117",1912.94813482091,463.806821964681,"A"
"2118",1674.79968443513,1496.12447572872,"A"
"2119",693.305263761431,1319.14823502302,"B"
"2120",1684.1728836298,1554.9863348715,"A"
"2121",20.2603656798601,1366.52867961675,"A"
"2122",429.08384790644,840.701748616993,"A"
"2123",1827.4699584581,567.786450497806,"A"
"2124",97.3106902092695,1047.81971592456,"A"
"2125",1742.46188858524,805.235309526324,"A"
"2126",1311.57601205632,991.72150157392,"C"
"2127",438.743756618351,1179.79017272592,"A"
"2128",18.8742866739631,795.58849753812,"A"
"2129",158.42899074778,1373.89287538826,"A"
"2130",1534.90170324221,1724.53537583351,"A"
"2131",66.5757120586932,1649.75710492581,"A"
"2132",1549.90412853658,411.320948041975,"A"
"2133",787.919260095805,1851.12105216831,"A"
"2134",1569.63451718912,358.307079877704,"A"
"2135",66.6645914316177,525.119034107774,"A"
"2136",732.303156051785,774.660108145326,"C"
"2137",415.376879740506,101.219313684851,"A"
"2138",1931.82507529855,145.01855801791,"A"
"2139",1129.93201473728,1018.37528496981,"B"
"2140",882.231903728098,962.123147211969,"C"
"2141",1607.73623315617,21.437312476337,"A"
"2142",331.266555003822,226.759500335902,"A"
"2143",412.23712451756,465.691866818815,"A"
"2144",697.173355147243,579.474087804556,"A"
"2145",901.629815343767,1605.3330800496,"A"
"2146",206.353465560824,899.201401975006,"A"
"2147",1201.23692369089,1254.75840875879,"B"
"2148",201.155815739185,233.338935300708,"A"
"2149",1914.37221830711,1833.00669072196,"A"
"2150",1161.94887878373,1078.27698858455,"B"
"2151",337.788760196418,1970.58685449883,"A"
"2152",1037.14226651937,649.240709841251,"B"
"2153",108.645679429173,1743.50482737646,"A"
"2154",363.749255426228,1478.81713928655,"A"
"2155",64.9489406496286,410.963741596788,"A"
"2156",826.896809507161,1724.46889895946,"A"
"2157",1421.60946317017,1573.71660787612,"A"
"2158",876.58843351528,261.318253353238,"A"
"2159",952.060701791197,1162.14374592528,"B"
"2160",759.409443009645,847.238207701594,"C"
"2161",1559.93668502197,2.12436495348811,"A"
"2162",1923.15440624952,614.220075774938,"A"
"2163",887.996828183532,508.090869523585,"A"
"2164",553.153038024902,1091.82485193014,"B"
"2165",1305.74988340959,399.679725058377,"A"
"2166",1509.44807054475,470.395792741328,"A"
"2167",1177.41276370361,919.220515526831,"B"
"2168",733.796141110361,1958.47059367225,"A"
"2169",1018.78205221146,1210.09855857119,"B"
"2170",288.458227179945,1645.71810374036,"A"
"2171",533.309071324766,1111.36644426733,"B"
"2172",347.641825210303,1574.43801965564,"A"
"2173",1793.05459046736,1938.53912129998,"A"
"2174",1124.68626536429,1800.56072585285,"A"
"2175",684.908635914326,1225.94725852832,"B"
"2176",567.459360696375,949.341803789139,"C"
"2177",1495.07696647197,307.369956746697,"A"
"2178",1125.70038950071,1069.30053280666,"B"
"2179",1130.77199086547,3.12314415350556,"A"
"2180",1266.663657967,681.795639917254,"B"
"2181",1925.1731839031,1251.23493839055,"A"
"2182",1537.88240812719,1122.02203599736,"A"
"2183",1523.04835338145,1888.81584443152,"A"
"2184",305.444295052439,1271.8041758053,"A"
"2185",735.595935955644,1465.07599856704,"A"
"2186",1827.23158830777,994.274250697345,"A"
"2187",992.700293660164,994.110865518451,"B"
"2188",55.4694538004696,1983.53017354384,"A"
"2189",900.278770830482,790.497097652406,"B"
"2190",54.3754361569881,1413.99736655876,"A"
"2191",36.5418591536582,1597.39129152149,"A"
"2192",1743.92495770007,1626.38875795528,"A"
"2193",1910.37777857855,109.106439165771,"A"
"2194",1785.47683823854,1220.81052837893,"A"
"2195",1712.61745830998,1522.47035456821,"A"
"2196",247.066150885075,1639.42006742582,"A"
"2197",443.30947753042,741.891345009208,"A"
"2198",1380.54435513914,949.396874755621,"B"
"2199",1297.54425166175,263.247747439891,"A"
"2200",182.890384458005,847.892370540649,"A"
"2201",1191.139169503,1088.57316337526,"B"
"2202",1888.75647587702,470.1012452133,"A"
"2203",257.315305992961,178.403784055263,"A"
"2204",1049.40377781168,662.243065424263,"C"
"2205",1863.7514160946,519.287034869194,"A"
"2206",883.964132517576,847.665372304618,"B"
"2207",803.943226579577,1182.17367073521,"B"
"2208",731.045000720769,1027.59657194838,"C"
"2209",1145.65995475277,1843.97544478998,"A"
"2210",212.334801908582,1883.83742840961,"A"
"2211",1314.42766403779,373.535204213113,"A"
"2212",1600.95831565559,889.164180029184,"A"
"2213",320.162278134376,1780.35444812849,"A"
"2214",998.299612663686,87.9178326576948,"A"
"2215",277.731545735151,670.808735769242,"A"
"2216",1377.19642044976,53.7687740288675,"A"
"2217",961.283852811903,323.337758425623,"A"
"2218",415.62574962154,90.3873788192868,"A"
"2219",1435.44267117977,291.941420640796,"A"
"2220",666.842142585665,199.734800495207,"A"
"2221",1058.8547680527,1896.77008287981,"A"
"2222",1186.99749745429,353.356840554625,"A"
"2223",1519.77802393958,1379.56515559927,"A"
"2224",79.391818959266,41.0702833905816,"A"
"2225",1262.35990459099,776.386458892375,"C"
"2226",340.699610766023,1581.58484846354,"A"
"2227",1414.51317165047,654.75058555603,"A"
"2228",529.444549232721,155.153473373502,"A"
"2229",160.644891206175,977.904687635601,"A"
"2230",1426.41453910619,1343.23108289391,"A"
"2231",1501.62824429572,1767.54980441183,"A"
"2232",340.451051015407,1660.39596730843,"A"
"2233",429.644319228828,1476.70699469745,"A"
"2234",273.710580077022,1101.1307053268,"A"
"2235",641.409574076533,337.917936965823,"A"
"2236",1319.30662645027,1660.29172902927,"A"
"2237",916.493206750602,1495.1353459619,"A"
"2238",443.56767879799,1847.98006340861,"A"
"2239",99.3832312524319,1186.7807591334,"A"
"2240",1685.93499064445,596.137878019363,"A"
"2241",920.711953658611,462.823352310807,"A"
"2242",89.338127989322,1279.3942252174,"A"
"2243",660.040219780058,428.498350549489,"A"
"2244",700.964046642184,722.522142343223,"C"
"2245",472.441997379065,742.732156068087,"A"
"2246",418.645652476698,469.287797342986,"A"
"2247",579.169937875122,1232.72681003436,"B"
"2248",599.66008644551,536.887359805405,"A"
"2249",1787.04800782725,1140.46882651746,"A"
"2250",1525.321258232,868.065993767232,"A"
"2251",208.05873721838,1568.23243526742,"A"
"2252",1517.33909687027,1121.81987892836,"A"
"2253",829.467571340501,1070.01135963947,"B"
"2254",442.071353085339,414.448705967516,"A"
"2255",13.4373996406794,1041.49130731821,"A"
"2256",60.5010851286352,772.35462423414,"A"
"2257",500.20367372781,240.559282712638,"A"
"2258",440.989958588034,1384.69865871593,"A"
"2259",616.161983460188,1299.55359967425,"B"
"2260",1817.78516760096,1953.99131160229,"A"
"2261",1877.00554728508,68.8291802071035,"A"
"2262",983.809209894389,1102.34191454947,"B"
"2263",336.040532682091,560.191439464688,"A"
"2264",377.789106220007,1116.49011960253,"A"
"2265",383.110443130136,834.925486240536,"A"
"2266",1006.96387607604,1484.90500589833,"B"
"2267",162.224307656288,1963.94815528765,"A"
"2268",1589.39310116693,1141.86181174591,"A"
