"","x","y","celltypes","id"
"3330",89.6478358190507,676.226594252512,"D",2
"3331",276.105778524652,205.819209106266,"A",2
"3332",993.618481094018,223.860095720738,"A",2
"3333",750.399985583499,922.209934797138,"C",2
"3334",252.240553032607,623.28864261508,"A",2
"3335",273.322449065745,75.4157323390245,"A",2
"3336",424.803107511252,79.1770981159061,"C",2
"3337",47.8614747989923,712.171125924215,"D",2
"3338",585.016033379361,834.548435872421,"D",2
"3339",894.292070763186,184.332515113056,"C",2
"3340",188.665445661172,751.758780097589,"A",2
"3341",62.8676423802972,911.814391613007,"D",2
"3342",7.87002919241786,420.390589628369,"D",2
"3343",639.300669310614,955.880841007456,"A",2
"3344",534.148695645854,812.948489561677,"D",2
"3345",255.019176285714,394.709850661457,"A",2
"3346",625.218436354771,553.812691243365,"D",2
"3347",989.657796686515,18.2777231093496,"C",2
"3348",630.320121301338,630.61368628405,"A",2
"3349",494.028009241447,392.059904988855,"D",2
"3350",200.608430430293,633.988723158836,"A",2
"3351",219.224348198622,975.302551407367,"B",2
"3352",87.5637365970761,439.885774860159,"C",2
"3353",236.328916624188,276.089242426679,"D",2
"3354",197.611728217453,673.277542926371,"A",2
"3355",535.348693374544,314.528906252235,"A",2
"3356",436.643991619349,529.475555289537,"D",2
"3357",318.974480265751,721.227458212525,"C",2
"3358",40.645167697221,430.688201915473,"D",2
"3359",41.7870027013123,962.150855688378,"B",2
"3360",67.6344973035157,970.672929659486,"B",2
"3361",53.5713487770408,232.233878225088,"D",2
"3362",184.842535061762,11.0675566829741,"A",2
"3363",595.254757907242,27.5476372335106,"A",2
"3364",442.676528124139,661.098293494433,"B",2
"3365",560.901389922947,493.398587917909,"C",2
"3366",28.6499401554465,698.356209788471,"C",2
"3367",276.530913310125,619.222063804045,"D",2
"3368",846.730405697599,554.569961735979,"C",2
"3369",276.114637730643,789.049097569659,"A",2
"3370",137.064833892509,6.8812002427876,"A",2
"3371",661.880879662931,437.291720416397,"D",2
"3372",157.521195011213,349.927120609209,"A",2
"3373",318.638938711956,497.345970245078,"A",2
"3374",152.80787833035,80.4000168573111,"D",2
"3375",385.167696047574,24.4155558757484,"D",2
"3376",589.347693370655,705.240718787536,"B",2
"3377",340.677969856188,620.499500306323,"D",2
"3378",458.414202090353,805.515815271065,"A",2
"3379",403.510764241219,632.443930953741,"A",2
"3380",169.910646043718,736.725070746616,"A",2
"3381",557.580324588344,651.648538885638,"A",2
"3382",58.42763511464,241.630595410243,"D",2
"3383",201.604024041444,251.784309512004,"D",2
"3384",820.417158538476,346.457698615268,"A",2
"3385",839.256174629554,382.715410320088,"A",2
"3386",961.651164107025,175.94153364189,"C",2
"3387",325.767800677568,614.659890998155,"A",2
"3388",593.231736449525,600.688845152035,"A",2
"3389",557.175968075171,904.616327490658,"D",2
"3390",990.117065375671,83.2038691733032,"C",2
"3391",518.370604608208,510.586515069008,"D",2
"3392",459.003968397155,101.121589774266,"A",2
"3393",223.147959448397,566.594616742805,"D",2
"3394",76.0212580207735,829.552897019312,"D",2
"3395",330.460815457627,478.93160325475,"A",2
"3396",923.323107883334,889.772489201277,"C",2
"3397",768.850226420909,763.28615960665,"A",2
"3398",100.351862143725,625.457108952105,"C",2
"3399",736.899788025767,360.782009549439,"D",2
"3400",7.41292745806277,286.937271244824,"D",2
"3401",892.279905732721,889.98459931463,"A",2
"3402",102.775768842548,372.747655026615,"A",2
"3403",591.690686764196,623.090191744268,"D",2
"3404",341.356965713203,139.426557347178,"A",2
"3405",376.594238216057,779.431307222694,"C",2
"3406",890.231075696647,351.481062592939,"C",2
"3407",933.154414175078,634.813303360716,"C",2
"3408",412.07402991131,303.239528788254,"A",2
"3409",527.73378463462,841.736880829558,"D",2
"3410",86.1263461410999,174.833071418107,"D",2
"3411",908.903594594449,193.307664012536,"C",2
"3412",775.818156544119,534.553471719846,"A",2
"3413",572.300831088796,350.152475060895,"A",2
"3414",888.638086384162,454.220644198358,"A",2
"3415",461.729992413893,118.071558652446,"D",2
"3416",442.564903525636,753.465374466032,"A",2
"3417",197.514567757025,980.792158283293,"D",2
"3418",376.973571721464,641.102862078696,"A",2
"3419",606.216800166294,378.889831714332,"A",2
"3420",544.026341289282,792.149269022048,"A",2
"3421",11.9417214300483,944.166119676083,"A",2
"3422",994.616488926113,794.723969185725,"A",2
"3423",880.765162408352,107.435303041711,"A",2
"3424",748.493802733719,112.782170530409,"A",2
"3425",816.495714243501,81.7716554738581,"A",2
"3426",784.020283492282,54.7029639128596,"A",2
"3427",734.580132178962,124.883246608078,"A",2
"3428",429.889540653676,658.276420785114,"A",2
"3429",599.073993042111,411.408230662346,"A",2
"3430",35.7175515964627,172.99108649604,"D",2
"3431",709.748074878007,106.446970952675,"D",2
"3432",382.93061638251,276.320410659537,"C",2
"3433",829.135426320136,146.712882677093,"C",2
"3434",617.514558136463,713.277442613617,"D",2
"3435",237.463436089456,723.707834258676,"D",2
"3436",224.458867684007,245.19600556232,"D",2
"3437",970.734890317544,36.499809473753,"A",2
"3438",217.332459753379,244.235325837508,"A",2
"3439",918.539914069697,872.582594398409,"A",2
"3440",307.130672736093,112.035069614649,"D",2
"3441",545.139212626964,572.010546689853,"D",2
"3442",358.395971124992,494.380720658228,"D",2
"3443",646.158596267924,459.448515437543,"C",2
"3444",902.213785098866,973.672257503495,"A",2
"3445",928.472186904401,795.359128620476,"D",2
"3446",804.809250868857,586.308205965906,"A",2
"3447",107.075292151421,326.913107885048,"A",2
"3448",557.429264998063,293.641107855365,"D",2
"3449",241.135188844055,581.45604445599,"A",2
"3450",883.012697566301,120.005788514391,"C",2
"3451",807.103877188638,520.476495148614,"C",2
"3452",587.702139979228,250.796867534518,"A",2
"3453",462.83854986541,949.400022160262,"D",2
"3454",847.33924199827,98.0892744846642,"A",2
"3455",896.773597458377,898.509465623647,"A",2
"3456",129.28364588879,532.276019454002,"D",2
"3457",3.6129797808826,772.321549709886,"A",2
"3458",128.675788873807,461.936284089461,"A",2
"3459",182.536082807928,477.946538245305,"A",2
"3460",984.389846911654,959.708956303075,"D",2
"3461",760.9111093916,874.123524641618,"C",2
"3462",867.658167378977,530.474155442789,"C",2
"3463",981.905658263713,136.751433135942,"A",2
"3464",20.959634333849,227.86614834331,"A",2
"3465",869.766158750281,494.843025226146,"A",2
"3466",449.480215553194,999.865557998419,"A",2
"3467",646.997782867402,695.210239617154,"D",2
"3468",689.271577168256,333.751866593957,"C",2
"3469",866.327461320907,0.8399891667068,"C",2
"3470",410.303622484207,776.194372447208,"A",2
"3471",738.540501100942,6.50693662464619,"A",2
"3472",674.370006890967,494.503570953384,"C",2
"3473",359.859343152493,107.488226145506,"D",2
"3474",245.264060562477,162.335175322369,"A",2
"3475",41.6642150375992,520.7294896245,"A",2
"3476",903.661774704233,392.227010568604,"C",2
"3477",970.701469806954,680.182884214446,"B",2
"3478",615.179523825645,804.996796883643,"D",2
"3479",370.086562121287,652.845741482452,"A",2
"3480",617.540506878868,276.743844617158,"C",2
"3481",582.675707759336,292.771876323968,"A",2
"3482",59.7308140713722,725.595162948593,"D",2
"3483",958.583696745336,541.800102218986,"A",2
"3484",716.651206836104,434.569982811809,"C",2
"3485",835.881800856441,44.2382188048214,"C",2
"3486",418.610095512122,228.790514171124,"A",2
"3487",712.313941679895,809.622248401865,"D",2
"3488",327.214770950377,857.318290276453,"B",2
"3489",358.004755806178,187.83740256913,"A",2
"3490",192.12339213118,26.1611980386078,"D",2
"3491",328.554650535807,546.792108099908,"A",2
"3492",291.851335437968,975.809102645144,"D",2
"3493",349.476082017645,149.350542807952,"A",2
"3494",487.310958560556,504.198029171675,"D",2
"3495",966.522893635556,95.3091487754136,"B",2
"3496",523.784582037479,290.380796883255,"A",2
"3497",801.033050054684,670.178383588791,"A",2
"3498",580.861864145845,704.147349111736,"B",2
"3499",629.518021130934,53.5049592144787,"A",2
"3500",844.028652645648,442.460854304954,"C",2
"3501",663.37208240293,209.81264160946,"D",2
"3502",519.888357724994,458.840437000617,"C",2
"3503",331.761060748249,9.17210127227008,"A",2
"3504",616.317142732441,251.299725612625,"A",2
"3505",581.451272824779,68.2691056281328,"A",2
"3506",595.293645514175,652.76332735084,"D",2
"3507",58.3726421464235,759.969346923754,"A",2
"3508",740.419870475307,297.183132963255,"B",2
"3509",492.891536094248,59.1308362782001,"D",2
"3510",998.360242461786,383.127017412335,"A",2
"3511",541.235870448872,262.038376182318,"D",2
"3512",40.8204002305865,529.281466268003,"A",2
"3513",201.920193154365,519.019955536351,"D",2
"3514",360.563738038763,358.147404622287,"A",2
"3515",116.123258136213,914.160219253972,"A",2
"3516",558.32531535998,854.901380604133,"A",2
"3517",235.088052460924,471.381600480527,"A",2
"3518",312.720152549446,761.401938507333,"A",2
"3519",501.202097861096,946.614677319303,"D",2
"3520",373.959082411602,131.438835989684,"D",2
"3521",366.653835168108,879.518389236182,"D",2
"3522",2.06912821158767,375.409205676988,"A",2
"3523",633.82144854404,737.338445847854,"B",2
"3524",410.900062415749,363.565190928057,"D",2
"3525",354.488712036982,368.822546442971,"A",2
"3526",610.751230735332,8.24237382039428,"A",2
"3527",493.748757755384,522.551342379302,"A",2
"3528",712.148448918015,679.240032564849,"D",2
"3529",995.396186830476,783.86042965576,"D",2
"3530",496.486729942262,284.168315585703,"A",2
"3531",749.321173876524,331.956055015326,"D",2
"3532",841.314461315051,199.290630407631,"A",2
"3533",555.491857230663,468.558822060004,"A",2
"3534",592.557362513617,286.413304507732,"A",2
"3535",152.815750800073,949.275977676734,"D",2
"3536",18.3957479894161,628.494319040328,"A",2
"3537",386.812040116638,77.0508730784059,"A",2
"3538",840.41282790713,407.461169175804,"B",2
"3539",197.463765507564,235.044595552608,"A",2
"3540",718.91529392451,329.684337368235,"D",2
"3541",871.736316708848,995.173452189192,"A",2
"3542",223.324587568641,718.113203300163,"A",2
"3543",406.384091358632,650.187782943249,"A",2
"3544",337.999719427899,300.031473394483,"A",2
"3545",281.77089150995,470.637851860374,"A",2
"3546",992.517856415361,301.494683371857,"A",2
"3547",644.008288392797,483.074759365991,"A",2
"3548",28.7339272908866,371.209461940452,"D",2
"3549",284.072066424415,665.008303476498,"A",2
"3550",814.418282127008,171.829842263833,"A",2
"3551",678.58398007229,11.8348251562566,"A",2
"3552",185.57062279433,270.670037250966,"D",2
"3553",29.0476407390088,841.556641971692,"D",2
"3554",855.859821196645,546.786224935204,"C",2
"3555",580.732380971313,525.089770555496,"D",2
"3556",195.461223833263,962.59631193243,"B",2
"3557",467.730008531362,937.065793201327,"D",2
"3558",357.864162884653,313.990077236667,"D",2
"3559",65.5638731550425,246.18672975339,"D",2
"3560",932.629334274679,89.6327840164304,"A",2
"3561",495.410095201805,755.126626929268,"B",2
"3562",213.837835239246,590.335736749694,"A",2
"3563",125.152508262545,319.246522616595,"A",2
"3564",737.370562274009,516.296881251037,"D",2
"3565",546.331910183653,203.266235534102,"C",2
"3566",479.592205490917,103.704224340618,"D",2
"3567",635.818621376529,424.995577661321,"A",2
"3568",270.102748647332,510.875122621655,"D",2
"3569",707.787559833378,162.648017052561,"A",2
"3570",542.38318069838,295.317846816033,"A",2
"3571",302.202297141775,37.6308427657932,"A",2
"3572",341.388597385958,473.225927446038,"A",2
"3573",902.364131528884,114.867858588696,"C",2
"3574",866.768360603601,495.890613179654,"C",2
"3575",829.74285306409,268.632948165759,"C",2
"3576",607.25956177339,43.559163575992,"A",2
"3577",461.484188912436,351.598805282265,"A",2
"3578",554.111405275762,571.63060689345,"A",2
"3579",653.263972140849,362.282711779699,"C",2
"3580",864.375615026802,703.17201782018,"D",2
"3581",937.88155936636,989.64945692569,"A",2
"3582",6.66081649251282,705.695968586951,"D",2
"3583",644.078590907156,232.946176314726,"C",2
"3584",387.030520476401,674.726561410353,"C",2
"3585",129.739928757772,39.7715270519257,"D",2
"3586",646.672772942111,481.5145409666,"D",2
"3587",422.24532365799,337.395562091842,"D",2
"3588",148.115573916584,282.893784577027,"D",2
"3589",395.716822938994,702.52741780132,"A",2
"3590",265.440484741703,97.1229383721948,"D",2
"3591",348.223961889744,447.915643919259,"A",2
"3592",694.324055453762,473.26067276299,"A",2
"3593",506.946921115741,129.934458062053,"C",2
"3594",87.2835647314787,684.420901117846,"A",2
"3595",385.452583199367,210.139331175014,"A",2
"3596",985.532936640084,418.972392333671,"A",2
"3597",878.152658231556,874.664735747501,"D",2
"3598",622.993849916384,942.680466454476,"A",2
"3599",992.493851576,370.760832680389,"A",2
"3600",863.556176424026,144.883134169504,"C",2
"3601",264.660080894828,980.351079022512,"D",2
"3602",321.56097679399,365.416738204658,"D",2
"3603",11.4726417232305,296.406203648075,"A",2
"3604",955.629493342713,644.845240749419,"B",2
"3605",631.163750542328,815.821414114907,"A",2
"3606",948.738119797781,535.533218178898,"A",2
"3607",415.395178133622,945.749578531832,"D",2
"3608",600.283970823511,148.714246693999,"A",2
"3609",487.418493023142,35.0956276524812,"B",2
"3610",138.007505098358,222.504708450288,"D",2
"3611",243.18825500086,32.6785475481302,"A",2
"3612",141.175114084035,0.333849573507905,"A",2
"3613",833.582927472889,959.372429409996,"D",2
"3614",5.27052744291723,905.860343249515,"A",2
"3615",991.720334626734,707.654657075182,"A",2
"3616",43.6233286745846,932.200071401894,"A",2
"3617",930.044252192602,149.674980668351,"A",2
"3618",983.124647056684,481.268849456683,"C",2
"3619",320.182275492698,933.164664311334,"D",2
"3620",55.3408216219395,201.396733056754,"A",2
"3621",277.781280456111,366.981486789882,"D",2
"3622",262.44543120265,69.2965160124004,"A",2
"3623",161.69338230975,623.820771463215,"A",2
"3624",632.32402689755,348.124937852845,"D",2
"3625",563.838006928563,999.799845274538,"A",2
"3626",402.817352907732,805.371394148096,"D",2
"3627",44.9788579717278,644.349043723196,"C",2
"3628",774.65148945339,850.528742186725,"C",2
"3629",438.669418217614,952.331007225439,"D",2
"3630",0.761955277994275,954.660069663078,"D",2
"3631",286.294004647061,87.6673229504377,"D",2
"3632",308.19852440618,942.843789001927,"D",2
"3633",29.6154911629856,908.90224929899,"A",2
"3634",365.46845943667,102.090057916939,"A",2
"3635",362.480196170509,387.07755249925,"D",2
"3636",717.833926668391,690.817961702123,"B",2
"3637",619.530816096812,266.97344542481,"A",2
"3638",834.399436833337,192.460386781022,"A",2
"3639",93.2016856968403,395.881715696305,"A",2
"3640",483.727333834395,425.0264512375,"A",2
"3641",72.5261180195957,362.951012561098,"A",2
"3642",842.560444725677,145.340414019302,"C",2
"3643",874.411960598081,601.425346918404,"A",2
"3644",530.996568966657,355.710715055466,"C",2
"3645",887.34620413743,724.625476868823,"B",2
"3646",201.331374468282,656.084141228348,"A",2
"3647",563.003194751218,481.710482388735,"C",2
"3648",492.530352203175,535.448097158223,"D",2
"3649",38.9990000985563,585.684364428744,"A",2
"3650",726.24834231101,727.938873227686,"D",2
"3651",602.635517949238,682.016603648663,"D",2
"3652",570.266216760501,682.691669091582,"A",2
"3653",564.377876697108,686.279114568606,"D",2
"3654",649.401222122833,515.879445476457,"A",2
"3655",64.4478271715343,815.580336842686,"A",2
"3656",423.980789259076,176.00669991225,"C",2
"3657",425.665796501562,528.878390789032,"D",2
"3658",716.436203336343,826.062971027568,"D",2
"3659",985.49439269118,519.891835283488,"A",2
"3660",704.761330969632,302.435541292652,"D",2
"3661",634.341574739665,583.194199949503,"A",2
"3662",453.514190390706,352.942846249789,"A",2
"3663",973.42394082807,599.495117552578,"A",2
"3664",137.351059122011,898.831977974623,"D",2
"3665",287.453095428646,546.799371950328,"D",2
"3666",577.112319879234,786.023988621309,"D",2
"3667",698.331778636202,307.318912586197,"B",2
"3668",151.721978327259,338.129705283791,"A",2
"3669",836.686010472476,719.964005751535,"D",2
"3670",390.340581303462,32.1663920767605,"D",2
"3671",348.466927651316,211.641972884536,"D",2
"3672",2.08914978429675,641.130847390741,"D",2
"3673",874.155964935198,57.8901059925556,"A",2
"3674",242.445004638284,216.306147165596,"D",2
"3675",207.739450503141,272.536192089319,"D",2
"3676",251.742657041177,948.184697888792,"D",2
"3677",662.293016677722,29.8332071397454,"A",2
"3678",897.792858537287,172.611729009077,"C",2
"3679",669.26520713605,611.390822101384,"D",2
"3680",313.83968424052,361.555912531912,"A",2
"3681",976.659867912531,932.711996370926,"A",2
"3682",830.584954470396,291.520645143464,"B",2
"3683",837.301319930702,298.292980529368,"C",2
"3684",994.591252179816,402.496851049364,"C",2
"3685",843.83691335097,764.237669762224,"A",2
"3686",747.001182986423,653.740536188707,"D",2
"3687",26.5935622155666,139.102547662333,"D",2
"3688",46.3468169327825,941.748957149684,"D",2
"3689",687.203653622419,530.913331545889,"D",2
"3690",260.286616161466,336.21709770523,"D",2
"3691",321.858470560983,790.725400205702,"C",2
"3692",194.834174355492,274.567968444899,"A",2
"3693",435.939057264477,713.3051129058,"D",2
"3694",956.483262823895,771.102156024426,"A",2
"3695",505.758551182225,863.280020654202,"A",2
"3696",468.341440195218,705.213569570333,"B",2
"3697",9.80772380717099,842.322426615283,"D",2
"3698",150.150222005323,281.898622401059,"D",2
"3699",374.067653203383,632.474701153114,"A",2
"3700",642.54946843721,759.38396085985,"D",2
"3701",130.378605332226,194.250572472811,"A",2
"3702",961.254097754136,718.333250842988,"C",2
"3703",402.726740576327,634.780215332285,"D",2
"3704",969.436648534611,660.329944454134,"C",2
"3705",788.81869232282,335.131466155872,"A",2
"3706",109.210642287508,850.622718920931,"A",2
"3707",230.814452748746,918.161364737898,"D",2
"3708",941.926478641108,637.894104467705,"A",2
"3709",724.548406898975,832.524109398946,"C",2
"3710",611.163022695109,885.562976123765,"D",2
"3711",338.239248842001,716.937140794471,"A",2
"3712",403.590617002919,106.336523313075,"D",2
"3713",984.24475104548,852.287624962628,"A",2
"3714",991.710670292377,281.486633699387,"C",2
"3715",321.522881276906,914.083613548428,"B",2
"3716",646.82205975987,489.428552798927,"C",2
"3717",88.1297588348389,366.691754432395,"A",2
"3718",935.965863522142,212.134731933475,"C",2
"3719",755.512597737834,989.327931543812,"D",2
"3720",182.201520074159,572.32055393979,"D",2
"3721",811.551437480375,513.582940213382,"C",2
"3722",148.487782571465,922.056403942406,"A",2
"3723",347.68695384264,959.449006943032,"D",2
"3724",77.9842375777662,244.21005952172,"D",2
"3725",802.865627687424,496.849648887292,"D",2
"3726",272.065730998293,53.5361133515835,"D",2
"3727",935.289120767266,811.482054879889,"A",2
"3728",907.905825879425,365.889387670904,"C",2
"3729",165.704896207899,575.078203342855,"C",2
"3730",842.49400999397,88.1734944414347,"C",2
"3731",947.95317016542,924.654212780297,"D",2
"3732",264.642827678472,744.153841398656,"D",2
"3733",316.491425503045,715.021206298843,"C",2
"3734",515.437292167917,24.3577815126628,"C",2
"3735",136.362846707925,877.602781867608,"D",2
"3736",981.287071947008,27.3369925562292,"C",2
"3737",499.043380608782,136.56832720153,"C",2
"3738",834.834380540997,118.162052938715,"C",2
"3739",61.6573605220765,479.812897043303,"D",2
"3740",55.5532064754516,189.271181123331,"A",2
"3741",234.419463202357,584.061447996646,"A",2
"3742",588.305420707911,728.855955880135,"A",2
"3743",832.800539210439,558.779151877388,"A",2
"3744",336.429178947583,726.7457684502,"C",2
"3745",465.691403020173,205.458115553483,"C",2
"3746",345.756373601034,892.637610901147,"A",2
"3747",654.686929658055,115.335569018498,"C",2
"3748",7.73068284615874,29.0518135298043,"A",2
"3749",333.245301386341,931.342352647334,"B",2
"3750",525.437098229304,644.658810226247,"D",2
"3751",488.165308954194,545.176762389019,"D",2
"3752",211.473112925887,471.903561381623,"A",2
"3753",639.779720222577,831.359764561057,"A",2
"3754",981.906853849068,528.726722579449,"C",2
"3755",354.996605310589,727.489504264668,"C",2
"3756",588.233291637152,915.912549477071,"A",2
"3757",238.436463056132,835.148371523246,"A",2
"3758",437.645533354953,743.800640804693,"D",2
"3759",708.276781020686,738.641531439498,"B",2
"3760",354.370021726936,486.139214597642,"A",2
"3761",725.724837975577,412.097568390891,"A",2
"3762",281.740929698572,258.121289778501,"A",2
"3763",955.015803454444,621.347470209002,"A",2
"3764",496.65515171364,11.4226075820625,"A",2
"3765",779.590671416372,864.217566559091,"D",2
"3766",731.182753806934,365.592918125913,"A",2
"3767",526.542469859123,843.482803320512,"D",2
"3768",437.485851813108,451.522802002728,"D",2
"3769",81.2673915643245,518.666724208742,"A",2
"3770",490.210569929332,39.2032447271049,"B",2
"3771",702.222742605954,873.541943030432,"D",2
"3772",352.803143439814,137.799957068637,"A",2
"3773",254.558198386803,970.040240325034,"B",2
"3774",636.693333042786,434.215273009613,"A",2
"3775",720.618153223768,334.879307076335,"B",2
"3776",317.887316923589,116.548471618444,"D",2
"3777",982.076084706932,964.21722881496,"A",2
"3778",417.548826429993,943.47723852843,"A",2
"3779",187.691929284483,308.444209396839,"A",2
"3780",635.758317541331,362.283076858148,"B",2
"3781",497.115939622745,373.457926791161,"A",2
"3782",213.41936965473,996.598717523739,"D",2
"3783",539.488708833233,461.088064592332,"A",2
"3784",525.195521768183,179.322550538927,"A",2
"3785",141.988819465041,145.552252884954,"D",2
"3786",673.8420734182,868.402539519593,"D",2
"3787",221.78925992921,745.122159365565,"A",2
"3788",737.174722133204,771.64686890319,"D",2
"3789",652.356265578419,930.48283434473,"D",2
"3790",222.17983705923,737.878972198814,"D",2
"3791",309.609053656459,40.3604458551854,"A",2
"3792",567.56188464351,257.003894541413,"D",2
"3793",629.285376286134,960.421027150005,"D",2
"3794",335.329082561657,295.745544368401,"C",2
"3795",793.047053040937,377.123694401234,"A",2
"3796",385.289907921106,228.036883985624,"A",2
"3797",618.884024675936,752.088536741212,"D",2
"3798",156.49854647927,508.646355709061,"D",2
"3799",439.743333030492,636.331800138578,"A",2
"3800",747.547154547647,980.888011166826,"A",2
"3801",590.85038350895,681.796376826242,"A",2
"3802",118.656519800425,221.598419593647,"A",2
"3803",862.688621040434,700.201586354524,"D",2
"3804",115.786260226741,825.826530344784,"C",2
"3805",501.14909466356,461.126896785572,"A",2
"3806",59.284511487931,938.600494991988,"B",2
"3807",447.265793336555,237.252776278183,"C",2
"3808",189.752803882584,881.28164014779,"B",2
"3809",472.936124075204,72.4114659242332,"A",2
"3810",427.082208218053,922.712235013023,"D",2
"3811",620.153722120449,206.27589803189,"C",2
"3812",535.820736084133,860.620838124305,"D",2
"3813",730.78647791408,527.461609337479,"A",2
"3814",120.846982114017,331.304608378559,"A",2
"3815",520.419502165169,74.3120410479605,"A",2
"3816",696.379263419658,794.196365168318,"D",2
"3817",172.302043065429,731.947779189795,"A",2
"3818",537.205813685432,494.629855966195,"A",2
"3819",283.223227597773,463.083824841306,"D",2
"3820",312.764171278104,857.463171007112,"A",2
"3821",985.179173061624,390.044555068016,"A",2
"3822",550.466624554247,313.17806080915,"D",2
"3823",580.066389171407,165.144012775272,"C",2
"3824",910.299408948049,742.335906485096,"D",2
"3825",895.349424565211,413.577314000577,"A",2
"3826",678.43349208124,869.886437896639,"A",2
"3827",856.806210242212,406.055876519531,"A",2
"3828",801.051278365776,298.445304157212,"B",2
"3829",848.88413711451,642.485556425527,"C",2
"3830",164.253375958651,497.62966693379,"A",2
"3831",998.688665917143,35.2065870538354,"C",2
"3832",447.229469427839,524.61592736654,"A",2
"3833",393.861202988774,476.046655327082,"A",2
"3834",165.8320419956,343.492215964943,"D",2
"3835",851.270396029577,148.16730376333,"C",2
"3836",848.876777570695,395.036505768076,"C",2
"3837",722.373835509643,643.188311485574,"D",2
"3838",848.786660470068,310.407173354179,"A",2
"3839",236.622353084385,533.025688724592,"A",2
"3840",317.886266857386,554.161333478987,"A",2
"3841",740.561417071149,580.630838638172,"A",2
"3842",35.5771884787828,484.061375726014,"D",2
"3843",836.793877882883,815.737493336201,"A",2
"3844",448.981035500765,537.705348571762,"A",2
"3845",523.63033592701,321.321001043543,"C",2
"3846",552.984582260251,984.498162055388,"A",2
"3847",507.063561119139,428.508571349084,"C",2
"3848",985.481412615627,989.557069260627,"C",2
"3849",642.332415794954,614.804080687463,"D",2
"3850",941.672218730673,605.457518715411,"C",2
"3851",128.329948754981,673.097329447046,"D",2
"3852",821.659784531221,754.818354500458,"A",2
"3853",441.278994083405,964.031337294728,"D",2
"3854",433.727821800858,249.606773257256,"A",2
"3855",603.271969826892,359.54079660587,"D",2
"3856",765.824548667297,359.019289491698,"C",2
"3857",428.948000306264,842.50751323998,"A",2
"3858",725.863957311958,537.271964130923,"D",2
"3859",718.338563339785,695.799620822072,"D",2
"3860",19.264793721959,841.858227737248,"A",2
"3861",332.307138247415,131.837238557637,"D",2
"3862",172.619021264836,77.2359217517078,"A",2
"3863",151.370823150501,75.7181814406067,"D",2
"3864",309.27520361729,773.457582341507,"A",2
"3865",595.968830632046,564.591330476105,"A",2
"3866",842.817564262077,405.724824406207,"A",2
"3867",320.13513147831,146.75219822675,"A",2
"3868",29.8039468470961,170.193873811513,"D",2
"3869",930.250271223485,321.27754134126,"C",2
"3870",338.125848444179,504.773719236255,"D",2
"3871",4.15364885702729,59.4053571112454,"A",2
"3872",138.903596205637,220.545273507014,"D",2
"3873",835.171580547467,981.022633844987,"A",2
"3874",417.632797732949,712.162148207426,"B",2
"3875",793.255180353299,543.07706002146,"D",2
"3876",966.233046725392,540.522258263081,"A",2
"3877",15.6696559861302,45.8554045762867,"D",2
"3878",114.775859517977,587.159525137395,"A",2
"3879",555.833949241787,751.708762720227,"D",2
"3880",694.254291243851,404.482232639566,"A",2
"3881",638.962877215818,485.953595722094,"C",2
"3882",993.533812696114,553.250896278769,"A",2
"3883",518.160330597311,69.496062817052,"D",2
"3884",422.611767658964,760.065081994981,"D",2
"3885",664.350678212941,864.437017356977,"A",2
"3886",122.082500252873,989.69230777584,"D",2
"3887",111.096660606563,608.699631178752,"A",2
"3888",552.364636212587,44.6482500992715,"A",2
"3889",877.761356066912,575.279823737219,"A",2
"3890",96.0265197791159,856.486527714878,"A",2
"3891",508.750567445531,958.874710369855,"A",2
"3892",759.318054886535,801.390738226473,"D",2
"3893",54.5234847813845,172.82081162557,"A",2
"3894",885.938001098111,44.2752784583718,"A",2
"3895",677.787115098909,754.649504320696,"B",2
"3896",138.454479165375,819.628328317776,"C",2
"3897",519.327696179971,517.969334730878,"D",2
"3898",299.079310148954,345.414681360126,"A",2
"3899",261.345310369506,338.76984519884,"A",2
"3900",666.111354716122,119.553906144574,"C",2
"3901",129.424972226843,843.003107234836,"D",2
"3902",839.288371382281,322.338188299909,"A",2
"3903",392.392204608768,180.619274964556,"A",2
"3904",167.559782741591,213.709690142423,"A",2
"3905",105.006455210969,188.870992977172,"D",2
"3906",60.7598968781531,238.198708975688,"A",2
"3907",953.938533551991,72.44579680264,"B",2
"3908",546.02824151516,211.770224384964,"A",2
"3909",523.647810798138,157.09082968533,"C",2
"3910",464.110522065312,462.545369751751,"A",2
"3911",717.174644349143,14.344897819683,"C",2
"3912",705.510058673099,522.763739107177,"A",2
"3913",445.924466941506,158.561043208465,"A",2
"3914",430.352822411805,491.189390420914,"A",2
"3915",740.082578733563,670.839989790693,"D",2
"3916",890.770738944411,312.913993140683,"A",2
"3917",140.945629915223,344.986188691109,"A",2
"3918",613.744240021333,12.8976625856012,"D",2
"3919",469.831726280972,444.287697318941,"D",2
"3920",604.009803151712,504.337461432442,"D",2
"3921",338.185493368655,12.6304607838392,"D",2
"3922",358.057283097878,940.265881363302,"B",2
"3923",291.297231800854,260.703419335186,"A",2
"3924",282.756924862042,987.900926964357,"D",2
"3925",604.071865789592,723.008644999936,"B",2
"3926",820.494345389307,559.699553996325,"D",2
"3927",200.397640233859,978.07687218301,"D",2
"3928",156.500565586612,878.25015000999,"D",2
"3929",163.896290119737,869.506483897567,"C",2
"3930",979.104041354731,974.071225849912,"D",2
"3931",199.733240529895,57.7815270517021,"D",2
"3932",798.551579238847,938.104494241998,"D",2
